Gender,Profession,comment,bully,sexual,religious,threat,spam
female,actor,ভাই তোমাগো অবস্থা কি বলতো একটু মানে নববর্ষ পালন করা হারাম পাগলা চোদা,1,1,1,0,0
male,politics,তোদের জন্ম কুকুরে দিয়েছে জারজ,1,0,0,0,0
female,social,এই রাজাকার রেন্ডিয়ার দালালের দেশদ্রোহিতার অপরাধে ফাসি চাই,1,0,0,1,0
female,actor,জুতা মারো কবির গালাগালি,1,0,0,1,0
male,social,জাহেদ  খান একটা ছাগল হিজরা  তরে কয়জনে চিনে হিরো আলমের জুতার যুগ্যতা জাহেদ খান তর নাই,1,0,0,0,0
female,actor,এই নাস্তিকদের কে এই বাংলা থেকে জুতা পিটা করে ভারত পাঠিয়ে দেওয়া উচিৎ,1,0,1,1,0
female,actor,তোর মতো শিক্ষিত মুর্খের কপালে জুতা মারি বেয়াদব,1,0,0,1,0
female,actor,আপনার বিষয়টা ঠিক  জুতা মেরে গরু দানের মতো আর এর দোষ দিচ্ছেন  হ্যাকার কে  লাভ নেই,1,0,0,0,0
female,actor,তোদের মত মেয়েদেরকে জুতা মারা উচিত তোরা নাস্তিক,1,0,1,1,0
female,actor,চাপা খবিসকে প্রচুর ভাল্লাগতো এখন তো মনডা চাইতাছে গোবর মাখা ঝারু দিয়া বাইরাই ধইরাগলায় জুতার মালা লাগাই বেয়াদপ মহিলাখাচ্চর,1,0,0,1,0
female,actor,তোর ভক্ত ছিলাম  কিন্তু তোর মত কুলাঙ্গারকে  জুতা মারা উচিত কিছুদিন পরে বলবি তোর বাবা মাকেও বিশ্বাস করিনা৷  কারন জন্মের পর মানুষ তোকে বলছে ওই তোর বাবা মা তাহলে তাদের তুই বাবা মা বলে ডাকিস কেন৷,1,0,0,1,0
female,actor,কেউ একটা সস্তা সেন্ডেল ধার দিবে সাফার গায়ে মারার জন্য আমার গুলো ব্রান্ডের তাই মেরে জুতার অসম্মানি করা যাবেনা,1,0,0,0,0
female,actor,তোর মতো সাফার কপালে জুতামারি,1,0,0,1,0
female,actor,ওরে থাক আর বললাম না,1,0,0,0,0
female,actor,খানকি রে রাস্তায় নিয়ে আইসা ফাসি দেয়া হউক,1,1,0,1,0
male,social,হেতে কার কথা বলেছে সালায় কানেই সুনে না নিসার কানে সমেসা তাই জুতা পিটিয়ে ঠিক করতে হবে,1,0,0,1,0
female,actor,সাফা কে কুকুর দিয়ে পাটানো নাগবে,1,0,0,1,0
female,actor,জুতার বারি মারা উচিত হারামজাদিকে,1,0,0,1,0
female,actor,এরা কিসের সেলিব্রেটি পাবলিকের জুতার নিচে স্তান এাদের,1,0,0,0,0
female,actor,মার্ক জুকারবার্গের কাছে অনুরোধ করছি প্লিজ একটা জুতার রিয়্যাক্ট চালু করেনকারন হাহাহা রিয়্যাক্ট দিয়ে মনে শান্তি পাচ্ছি নাহ্ ,1,0,0,0,0
female,actor,আগে মর তার পর দেখ,1,0,0,1,0
male,sports,কর্মের ফল,1,0,0,0,0
female,actor,আগে মর তরপর বুঝবি সালির ঘরের সালি,1,0,0,1,0
female,actor,করলে কর নাকরলেও কবরে যেতে হবে,1,0,1,0,0
male,sports,তখন ৯ম পড়ি এখনো চোখের সামনে জ্বল জ্বল করতেছে,0,0,0,0,0
female,actor,আপনি পরকাল বিশ্বাস করেন নাআবার আল্লাহর নাম নিচ্ছেন  আপনাকে জুতা মারা উচিৎ,1,0,1,1,0
female,actor,তর মত নাস্তিক রে গুলি কইরা মারা দরকার,1,0,1,1,0
male,social,জায়েদ খান তর জুতা মারি শালা জায়েদ শালা,1,0,0,1,0
female,actor,তোমার মত মেয়েকে জন্ম দিয়ে তোমার পিতা বড়ই ভুল করেছে কারণ তুমি এখন তাকেও বিশ্বাস করতে রাজি না ৷ তুমি বলো যা আমি দেখি তাই বিশ্বাস করি আর যা দেখি না তা বিশ্বাস করি না ৷ তোমার পিতাকেও তো জন্মের আগে দেখো নাই ৷ এতে প্রতিয়মান হয় যে তাকেও তুমি অবিশ্বাস কর তোমার জন্য ১৬ কোটি বাঙালি মুসলমানের জুতা জুতা জুতা জুতা জুতা জুতা,1,0,1,0,0
female,actor,জুতা মার ঐ কুলাঙ্গারের গালে,1,0,0,1,0
female,actor,তোর ফাঁসি চাই নাস্তিক,1,0,1,1,0
female,actor,সালি তোরে পিডামু,1,0,0,1,0
female,actor,হারাম জাদি জুতা মারুম তেরে,1,0,0,1,0
female,actor,শালি তকে জুতা মারি,1,0,0,1,0
female,actor,অরে বিতারিত করা হউক আমার সুনার বাংলাদেশ থেকে এই পাপিদের জন্য এই আল্লাহ র গজব আসে,1,0,1,1,0
female,actor,জুতা মার পাচা কাবিরকে,1,0,0,1,0
female,actor,অন্যের পং পাং মুখের স্টাইল দেখে আগেই অনুভব করে ছিলাম অ্যান যে এরকম হয়ে যাবে আরে নাস্তিক 2মিনিটের জন্য নিশ্বাসটা বন্ধ করে রাখ দেখবি পরকাল কাকে বলে এইসব নাস্তিকদের যেখানে পাওয়া যাবে জুতা পিটা করা উচিত e,1,0,1,1,0
male,social,কুত্তার বাচ্চা কে ফাঁসি দেওয়া হক,1,0,0,1,0
female,actor,জুতা দিয়ে ওর মুখের উপ্রে মাইরা পাছার উপ্রে লাত্থাইতে লাত্থাইতে বাংলাদেশ থেইকা ওরে আর ওর পুরা নাস্তিক ফ্যামিলিরে বাইর কইরা দেওন উচিত,1,1,1,1,0
female,actor,আমার মনে হয় এই মাগীরে নিয়া আর কোন পরিচালক কোন নাটক তৈরি করবে না ও যেটা বল এটা সম্পূর্ণ একটা অমুসলিমের কথা বলল একটা মুসলমান হয়ে কিভাবে কথা বলে তাছাড়া ওর ফ্যামিলির সব গুলো দেখান মালায়ন এর মত আল্লাহতালা ঈমান দেয় নাই তো আর এইখানে সবচেয়ে বড় ব্যর্থতা আমাদের দেশের সরকারের একটা মুসলমান কান্ট্রি হয়ে কিভাবে একটা মুসলমান সে এই কথা বলে এই জন্য তার প্রকাশ্য দিবালোকে ফাঁসি দেওয়া দরকার যাতে আর কোন অমুসলিম এই ধরনের কথা বলতে না পারে,1,1,1,1,0
female,actor,দুর মাগি তোরে পাইলে জুতা দিয়া পিটলাম নে,1,1,0,1,0
female,actor,তোর মতো নাস্তিক কে আল্লাহ  কেনো এ পৃথিবীতে যতো আল্লাহ বান্দা আছে তারা কখনো ক্ষমা করবে না তোকে সবাই বাজে কথা বলতাছে আরে আমার কাছে যদি এমন কোনো ক্ষক্ষমতা থাকতো তোরে ফাঁসি দিতাম  নাস্তিক,1,0,1,1,0
female,actor,যুগে যুগে নাস্তিকরা এদেশ হতে লাতিঘুশিচর অপমান হয়ছে এদেশে নাস্তুিকের কোন ঠাই নাইতাই তুর মতো কুলাঙ্গার নাস্তিক মহিলার ও ঠাই হবে নাহাজার জনকে নিজের স্বশরীর বিলীন করে দিয়ে মডেল হলিভাবতেচছ অনেক বড় হয়ে গেচছতুই যা বলবি তা মানুষে মেনে নিবেএটা ভুল ধারনা তুরমানুষ উপরে উঠতে যত সময় লাগেনিচে নামতে তত সময় লাগে নাজনতার মঞ্চে এসে দেখপায়ের জুতার সাথে তুর সুন্দর দেহকানি পিশে ফেলবেবিয়াদব মহিলা কুতাকার,1,0,1,1,0
female,actor,সালা সুধির বোন তুই কি কইলিআমি তারে কি করমু কইয়া দেন,1,1,0,1,0
female,actor,জুতা দিয়া পিডাইয়া তোর কপালের চারা ফাডাই ফেলমু হারামজাদী,1,0,0,1,0
female,actor,জুতার বারি তুর মুখে,1,0,0,1,0
female,actor,কুত্তার বাচ্চা তুই বেশি ভাব চোদাস ফেমাস গিরি চোদাশ তুরে জুতা পিডা করা উচিৎ ইসলামের বিরুদ্ধতা করচ তোর মা বাবার ঠিক নাই তুই বাসটার্ট,1,0,1,1,0
female,actor,তুই একটা লুচ্চা সাফা কবির আরেকবার জদি তুর মুখে এই কথা আসে জুতা দিয়ে পিটিয়ে দিবো,1,0,0,1,0
female,actor,তোরে জুতা দিয়া পিটাবে পাব্লিক হাতের নাগালে পেলে ভাই ইমান নাই তোর,1,0,1,1,0
male,social,তোমাকে কুততার চামরার জুতা দিবো তুমি  আর কি চাও তোমার সরম নাই,1,0,0,1,0
female,actor,রবিন্দ্রনাথরেও ছাড়লি না,1,0,0,0,0
female,social,আজ এনটিভিতে খবর টা দেখে নিজেকে খুবই অসহায় লাগছেএ তোবড় অপবাদ অথচ যুক্তরাষ্ট্রের প্রতিনিধি বলছেন বাংলাদেশে প্রত্যেক ধর্ম একে অন্যকে সম্মান করে এবং সম্পৃতিতে বসবাস করে এই মিথ্যাচারের বিচার হওয়া দরকার,0,0,0,1,0
male,social,জায়েদ কে জুতা মারো,1,0,0,1,0
male,social,জায়েদ য়ে জুতা দিয়ে পিটানো উচিত,1,0,0,1,0
female,actor,এই পোস্ট টা দেখে তোরে আর একবার থাপ্রাইতে মন চাইতাছেযে পরকাল বিশ্বাস করে না সে আবার আল্লাহ র কাছে বিচার চাইতোরে জুতা পিটা করলেও কম হয়ে যাবেবেয়াদব,1,0,1,1,0
male,social,কনের নিচে থপরামু সেফু,1,0,0,1,0
female,actor,কথা বার্তা বুঝে শুনে বলার প্রয়োজন না হয় এমন ভাবেই জনগন আপনাকে অপমান করবে এখন তো শুধু অপমান করছে পরে আর অপমান নয় জুতা পিটা করবে মুসলিম তৌহিদী জনতা,1,0,1,0,0
female,actor,এই কুকুরের বাচ্চাটাকে ফাঁসিতে ঝুলিয়ে মারা দরকার,1,0,0,1,0
female,politics,ভোট চেরেরা   চোদা,1,1,0,0,1
female,actor,জুতা মার ওর গালেনাস্তিকের বাচচা,1,0,1,1,0
female,actor,এই রকম  নাস্তিকের কারনে আজ দেশের  এই অবস্থা  এইসব  নাস্তিক গুলো  কে দেশ থেকে  বিতাড়িত  করা আমাদের  কর্তব্য,1,0,1,0,0
male,sports,কাকড়া খামারের শ্রমিকদের ন্যায্য মূল্য পরিশোধ করে বানী ছাড়েন,1,0,0,0,0
female,actor,নাস্তিক সাফার গালে জুতা মারি,1,0,1,1,0
female,actor,জুতা দিয়ে মারতাম পাইলে,1,0,0,1,0
female,actor,জুতা তোর কপালে,1,0,0,0,0
female,actor,এখনো তো জুতারবারি বাকি আছে তাতেই তারের মত সোজা হয়ে গিয়েছোপাবলিক কি জিনিস বুঝতে  পরছোস তাহলে ,1,0,0,1,0
female,actor,তুই শালী নাস্তিকতোর ফাঁসি চাই,1,0,1,1,0
female,actor,সাফা কবিরএকটা কথা মনে রাখবে নিজেকে যত ওভার স্মার্ট ভাববে দিন শেষে পাগল হয়ে যাবে  এটা অভিশাপ তসলিমা নাসরিনের কথা ভুলে গেলেবাংলাদেশে যার কপালে শুধু জুতার আঘাত ছাড়া আর কিছু নাই ওভার স্মার্ট ভেবে ন্যাংটা হয়ে যেয়েওনা এটা বাংলাদেশজু,1,1,0,1,0
female,actor,তসলিমার মতো তিনি দ্বিতিয় নাস্তিক সাফা কবির তার মতো এই দেশ থেকে সাফা কবির কে জুতা দিয়ে মেরে বের করতে হবে পতিতা সাফা কবির সুন নাস্তিকের বাংলায়জায়গা নাই,1,0,1,1,0
male,social,হিরো আলম যদিও আমার কোনো মুভি দেখা হয়নাতার পরেও বলি আপনি এগিয়ে যান আর ঐ বাল চিরা আবাল জাহেদ ফকিন্নির পুলারে কে চিনেবর্তমান আবাল ফকিন্নির পুলা জাহেদ তর কয়টা মুভি আছে আমি চিনবো কি তকেওরে বালচিরা আবাল জাহেদ তর সিনেমা এক কাজের দাশি বেটিরা ও দেখেনাকাচ্ছ দি মেরদাপাংকুলো জাহেদওয়াক তো পেলি তর অহংকারে উপরেকাচ্ছ মেরদাপাংকুলো জাহেদইস্কোপারে লা তুয়া বিতা,1,0,0,0,0
female,actor,এড়াইত কেয়ামতের আলামত,1,0,1,0,0
male,social,হিরো আলম ভায়ের জবাব জায়েদ খানের মুখ আর জুতা,1,0,0,0,0
female,actor,আজ থেকে যারা তার সাপোট করবে তারা ই মুল খারাপ আল্লাহকে মান না আবার আল্লাহর কাচে বিচার একে পাবনা পাঠাও সামনে পাইলে জুতা পিটা করতামবেয়াদব,1,0,1,1,0
female,actor,তোর মতো মেয়ে কে অন্য সব মুসলিম দেশ হলে জবাই করে ফেলতো এতোক্ষণে  একজন মুসলিম হয়ে তুই কি বলেছিস ভেবে দেখেছিস তোকে আল্লাহ মাফ করুকআর তোর শুটিং করা নাটক ভেবে নে আর কাউ দেখবেনা নাস্তিক,1,0,1,0,0
female,actor,জুতা ফেটা কর শালীরে ক্ষমা চাইতে আসছে,1,0,0,1,0
female,actor,চরিত্রহীন বেশ্যা নাস্তিক সাফা কবির তোরে জুতা পিটা করে দেশ থেকে বাহির করা এখন সময়ের দাবি,1,0,1,1,0
female,actor,নাস্তিক সাফা কবির তোরে জুতা পিটা করে দেশ থেকে বাহির করা এখন সময়ের দাবি,1,0,1,1,0
female,actor,জুতা পিটা খাওয়ার জন্য প্রস্তুত হয়ে যা,1,0,0,1,0
female,singer,বাংলাদেশ আইন শৃঙ্খলা বাহিনীকে জোরালো ভাবে অনুরোধ জানাচ্ছি এই ন্যাক্কারজনক সুষ্ঠু তদন্ত করে আইনের আওতায় আনা বিচার করা হোক,1,0,1,0,0
female,actor,অাল্লাহ্ গজব পরবে তোর উপর,1,0,1,1,0
female,actor,তোর মতো ১ টাকার মাইয়াকে এদেশের আবাল মারকা মিডিয়ার পকিন্নিরা বালের সেলিব্রেটি বানিয়ে আজ দেশের এই অধঃপতনঅধঃপতন হবেই না কেন যেখানে নুসরাতকে মেরে ফেলার পরও মানুষ তা নিয়ে যতটা না মাথা গামাচ্ছে তার চেয়ে বশি লাপালাপি করতেছে এটা নিয়েনিজেকে এখন এদেশের নাগরিক হিসেবে পরিচয় দিতে লজ্জা লাগতাছেজুতা মারি এসব বাঙালির কপালে,1,0,0,1,0
female,actor,নাস্তিক বাচ্চারে জুতা মারে এর বাংলাদেশ কেন ঠাঁই নাই,1,0,1,1,0
female,social,কঠোর শাস্তির আয়ত্তে আনা হোক আর জনসমুক্ষে প্রকাশ্যে ক্ষমা চাইবে,1,0,0,1,0
female,actor,ও কে উচিত শিক্ষা দেওয়া দরকার মৃত্যুদণ্ড,1,0,0,1,0
female,actor,কুত্তার বাচ্চির ফাঁসি চাই,1,0,0,1,0
female,actor,আপু আপনাকে আমি নোংরা ভাবে কিছু বলব না কারন আমি পরকালে বিশ্বাসী আজ যদি আপনাকে খারাপ কিছু বলি কাল কেয়ামতের মাঠে আমাকে তার জবাবদিহি করতে হবেএটাই হয়তো পরকাল বিশ্বাসী আর অবিশ্বাসী পাথ্যর্কযদি সম্ভব হত আপনাকে প্যারাডক্সিক্যাল সাজিদ১ প্যারাডক্সিক্যাল সাজিদ ২ উপহার দিতামএই দুটি বইয়ে আপনি আপনার অনেক অজানা প্রশ্নের উত্তর খুঁজে পেতেনযাইহোকভালো থাকুন আল্লাহ আপনাকে হেদায়ত দান করুকএই কামনাই করি আমিন,1,0,1,0,0
female,actor,আপনার নাটক দেখে আপনার উপর কত বার ক্রাশ খাইছিলাস নিজেও জানিনা বাট আজ আপনাকে দেখলে  আপনার প্রতি  জুতা চুড়তে ইচ্ছে করছে আপনাদের জন্য আজ  মিডিয়া জগৎ কে মানুষ খারাপ ছোখে দেখে,1,0,0,0,0
female,politics,বস আন্দোলন চাই,0,0,0,0,1
male,politics,কুওার বাচচাকে জুতা দিয়া পিটা,1,0,0,1,0
female,actor,অপূর্ব  ও মোশারফ কিংবা চঞ্চল আপনার চেয়ে কম ভালো অভিনেতা তবে তো তারা এমন কথা বলেনিতাদের জুতার দামও তো হবেন না আপনি,1,0,0,0,0
female,actor,খানকি কে জুতা মারো,1,0,0,1,0
female,actor,কিছু কিছু মেয়ারা আছে এরা কুত্তার জাতঅবিলম্বে এই জারছ কে মুসলমানের এই দেশ থেকে বিতাড়িত করা হোক৷,1,0,1,1,0
female,actor,নাস্তিক সাফা কাবিরের গালে গালে জুতা মারুন তালে তালে পরকাল অবিশ্বাসি আর আমরা তার ভক্ত হবো  কখনো না,1,0,1,1,0
female,actor,মাগির সোনার বিতরে জুতা মারেন ,1,1,0,1,0
male,social,জাহিদ খান কে জুতা মেরে সিনে দাও,1,0,0,1,0
female,actor,চোরে দরা পরার পর বলে আমি চোর না এখন সাফা তাই বলতাছে জুতা দিয়া পিটা ফাজিল বেয়াদপ,1,0,0,1,0
male,social,ওরে কেও আমারে মাইরালা,0,0,0,0,1
female,actor,বরিশাল আহো বাউশ্শা লাডিদ্যা পিডাই মাতাডা ফাডাই দি,1,1,0,1,0
female,actor,আজ বুঝবে না বুঝবে কাল,1,0,0,1,0
male,social,হিরো আলম কে জুতা পিটা দেন ফকিরন্নি পোলা,1,0,0,1,0
female,actor,এখন সুবিধা খুজতেছে দয়া করে কখন সামনে পরিছ না জেলে জাবো তারপরও জুতা তর কপালে মারুম,0,0,0,1,0
female,actor,নাস্তিক সাফার ফাসি চাই,1,0,1,1,0
female,actor,রমজান মাসে এইগুলা বহুত বাজে ভালা হইয়া যাও সময় এখনো আছে পরী,0,0,1,1,0
male,social,হিরো আলমের পুটকির ভিতর জুতার বাড়ি,1,1,0,1,0
female,actor,ওগো মেয়ে একটু সময় অপেক্ষা কর তোমার ধংস তুমিই দেখবে,1,0,0,1,0
female,social,"সাহস থাকলে ঢাকায় এসে আবরারের নামে কিছু বলে লিখে দেখা
পেটে হাত ঢুকিয়ে নাড়িভুড়ি বের করে ফেলবো জারজ কোথাকার",1,0,0,1,0
female,actor,জুতা মেরে গরু দান নাস্তিকের বাচ্চা নাস্তিক তোর ক্ষমা কোনোকালেই হবে না,1,0,1,0,0
female,actor,আমরা সবাই সাফা কবির এর ফাঁসি চাই,1,0,0,1,0
female,actor,জুতা দিয়ে পিটাইয়া বাংলাদোশ থেকে বের করে দেন,1,0,0,1,0
female,actor,আমি ঠিক জানতে পারি নাই আমার একটা বাইয়া আমার ফেসবুকে আপনার ওই কথাটা খুলে বলছে কিন্তু আমি আপনার ফ্রেন্ড ছিলাম এখন আমি আপনার দুশমন তোদের মত দুশ্চরিত্র মেয়েকে জুতা মারা উচিত বুঝলি সুপারস্টার হয়ে গেলে মুখে যা আসে তা বলবি বাস্টার্ড,1,0,0,1,0
female,actor,এদেরকে ক্ষমা না ঢাকায় অলি গলিতে খুঁজে মুখে জুতা মারা উচিত বুঝলাম ভাইয়া আর্মিদের জগতের মেয়েগুলো দুশ্চরিত্র লম্পট এরা মুখে যা আসে তা বলে কেন কিছুদিন আগে মোশারফ করিম ও মেয়েকে নিয়ে অনেক কিছু বললো তারপর সাফা কবির ও বলল ঈদের জগৎটা এতই খারাপ জগত আমি আসলে ভাবতে পারি নাই এই জগতের মানুষ গুলো একটু নিচ সেটা আমি বিশ্বাস করতে পারি নাই মানুষের কাছে বেইনসাব থাকলে মিডিয়া জগত  মানুষগুলো,1,1,0,1,0
female,actor,জুতা মারি তোরে,1,0,0,1,0
female,singer,প্রতিবাদ করলে কি হবে ,0,0,0,0,0
male,politics,যে এই ভিডিও টা বানিয়েছে সেই কুত্তার বাচ্চাকে জুতা পিটা করা উচিত,1,0,1,1,0
female,actor,জুতা মার তার গালে গালে,1,0,0,1,0
female,actor,তর মত নারী দেশ থেকে তারিয়ে দেওয়া উচিত,1,0,0,1,0
female,actor,নামাজ রোজা কি রাখে সামনে পাইলে জুতা দিয়া পিটামু,1,0,1,1,0
female,actor,তুমি বলছো তুমি পরকাল বিশ্বাস  কর না তুমি তো নাস্তিক বেসসার চাইতেউ বাঝে তরে ফাসি দেওয়া উচিত,1,1,1,1,0
male,sports,আপনি আগে আপনার খামারের কর্মচারীদের চার মাসের বেতন দেনতার পর লেকচার দেন,1,0,0,0,0
female,actor,আমি পরকালে একদমই বিশ্বাস করি না  সাফা কবির একের পর এক নাস্তিক তৈরি হচ্ছে বাংলাদেশে সাফা কবির ২গালে জুতা মারো তালে তালে,1,0,1,1,0
female,actor,এমন ভাবেই চইলো বেশী বাড়াবাড়ী কইরনা সোনা ৷,0,0,0,1,0
female,actor,এই নাস্তিক বেয়াদব মেয়েটাকে বাংলাদেশ থেকে বিতাড়িত করা হোক,1,0,1,1,0
female,actor,তদের কে আগুনে পুড়ে মারার দরকার ছিল,1,0,0,1,0
female,actor,তোমার কবিতা পড়ে আমি হাসতে হাসতে বিছানায় হাগু করে দিছি  বিঃদ্রঃ সাফা কে  শুধু  শুধু গালি দিবেন না  সাথে  জুতার বারিও দিয়েন,1,0,0,1,0
female,actor,শালি মাগি তুই পরকাল বিস্যাস করিস না তুই তো মুসলিম নামের কলংক তরে জুতার মালা গলায় দিয়ে দেশ থেকে লাত্তি মেরে বের করে দেওয়া উচিৎ আবার কিনা বলিস আমি যা দেখিনা তা বিস্যাস করিনা আচ্ছা এটা কি করে বিস্যাস করিস কে তর বাবা তাইলে তো তুই বাবা ছাড়া এই দুনিয়ায় আইসস তুই একটা ফুংগা ,1,1,1,1,0
female,actor,সকলে  ওরে জুতা মার,1,0,0,1,0
female,actor,যে কিয়ামতকে বিশ্বাস করেনা সে একজন কাফের আর কাফেরর স্থান হলো জাহান্নাম  আর তার মুখে জুতার বারি দেওয়া উচিত,1,0,1,1,0
female,actor,তর মত খারাপ মানুষ যদি কাছে পেতেম জুতার সাথে পিছিয়ে মারতাম,1,0,0,1,0
male,social,সাহ রিয়া নাজিম  হিরোআলমের জুতা দিয়া তোমারে পিটাইমু তোমার কাজ শুধু কাউকে ছোট করা,1,0,0,1,0
female,actor,এই নাস্তিক কে জুতা পিটা করা হোক,1,0,1,1,0
female,actor,তুই জানিস নাটক দেখি মিথিলার দেখি মিথিলার জুতার জে দাম তা তর নেই রে জার মা কুকুর রের কাছ থেকে জনমো দেছে তর,1,0,0,0,0
female,actor,সাফা কবির সহ তার মতো সকলকেই জুতা মারা উচিত,1,0,0,1,0
male,actor,যে পোস্ট করেছে তার মারে তার বোনের তার বউয়ের দুই পাও উপরের দিকে উঠাইয়া এমন সুদা দিমু সাথে সাথে মাল আউট হয়ে যাবে শালা নাস্তিকের বাচ্চা নাস্তিক এই কুত্তার বাচ্চা তোকে আমি কাছে পাইলে জুতা দিয়ে এমন পিটান পিটামু মাথার মগজ বের করে ফেলব শালা বান্দির বাচ্চা আসলে তুই একটা জারজ সন্তান,1,1,1,1,0
female,actor,জুতা মার,1,0,0,0,0
male,social,হালারে জুতা মারার দরকার এসময়ে রংকরে,1,0,0,1,0
male,social,রেন্ডির বাচ্চা জাহিদ তুই তো একটা নেকেড ফিল্মের নায়ক কুকুরের মত ঘেউ ঘেউ কর  কেন  মিশা সওদাগর এর মত একজন জনপ্রিয় অভিনেতা স্বীকৃতি দেয় চলচ্চিত্রের একজন সদস্য তুই   শুয়োর জাহিদ কে  তুই কুকুরের মতো ঘেউ ঘেউ করিস  হিরো আলমের জুতার যোগ্যতা তুই জাহিদ না,1,0,0,0,0
female,actor,তোমাকে জুতাপেটা করা দরকার,1,0,0,1,0
female,actor,তর পাছায় আগুন লাগামু,1,0,0,1,0
female,actor,অপরাধী কে দেখলে শরীরে আগুন দরে যায়সবাই এই পুষ্টে রিপোর্ট দিওয়ে দেও,1,0,0,1,0
female,actor,নাস্তিকদের ফাঁসি চাই  ,1,0,1,1,0
male,social,জায়েদ খান কে জুতা মার সবাই,1,0,0,1,0
female,actor,তুই যত বড় বাল হস না কেন তরে  সামনে পাইলে জুতা পিটা করতাম সাফা নাস্তিক,1,1,1,1,0
female,actor,ওর পেইজ ডিসলাইক করেন সবাই তারপর বুঝবে,1,0,0,1,0
female,actor,তোর মতো খানকি চুতপারানি বেশশ্যদের কপালে জুতা মারি ছি ছি ছি ,1,0,0,1,0
female,actor,মহান আল্লাহ পরম ক্ষমাশীল তাই বলে আল্লাহ র বিধান অস্বীকার করলে অবিশ্বাস করলে  শিরক করলে  নাস্তিকে পরিণত হলে আল্লাহ ক্ষমা করবে না কিছু বলার আগে বুঝে শুনে বলা উচিৎ  পরকালে বর্ণনা পবিত্র আল কুরআনের রয়েছে  আর পরকাল বিশ্বাস না করা মানে পবিত্র কুরআন কে অস্বীকার করা আর পবিত্র কুরআনের প্রতি যদি বিন্দু মাত্র অবিশ্বাস থাকে তাহলে সে মুসলমান দ্বীন ইসলাম থেকে বিতাড়িত হয়ে যায়  নাস্তিকে পরিনত হয় সাফা আপনার বলা উচিৎ ছিলো যে আপনি বড় ভুল করেছেন তা না বলে বলেছে যে যদি ভুল হয়ে থাকে  এখানে আপনি এখনো সন্দিহান যে আপনার ভুল নাও হতে পারেএইটা দ্বারা কি প্রমাণ করলেন  যায় হোক  আপনি একটা বড় মাওলানার কাছে গিয়ে তওবা পড়ে নামাজ পড়ে মহান আল্লাহর কাছে ক্ষমা চাইবেন আর পুরো মুসলিম উম্মাহর কাছেও ক্ষমা চাইবেন,1,0,1,0,0
female,actor,তুমি মুসলিম হয়ে এ কথা কেমনে বলতে পারলে  তোর নাটক তে আগে দেখতাম কিন্তু তোকে এখন পাইলে তো জুতা দিয়ে পিঠতাম কবরে গেলে বুজবি এমন শাস্তি চলবে তোর উপর,1,0,1,1,0
male,social,কোপা সামসু,1,0,0,0,1
female,actor,তোর বাপের জন্ম ঠিক নেই তোর জন্ম ঠিক নেই তোরে তিন বেলা খাবার আগে পরে জুতা দিয়া পিটাইতে হইবো তাহলে তোর হিতাহিত জ্ঞান ফিরে আসবে,1,0,0,1,0
male,social,জায়েদ কে এটা কি রহিংগা হিরো আলমের জুতা কালার করার জন্য জায়েদ খানকে রাখা হোক আর মিসার জন্য একটা কানের মেসিন কিনে দে হিরো আলম,1,0,0,0,0
male,social,সালারে জুতা মার,1,0,0,1,0
female,actor,তরে কোত্তলাম্বাম,1,0,0,1,0
male,social,কেয়ামতের আলামত শুরুতাই ছাগোলে লাঙল টানে থু,1,0,1,0,0
male,social,এই সালার আলম কে জুতা পিটা করতাম সালা তুই নিজেরে কি মনে করছ সালা হারাম জাদা,1,0,0,1,0
male,sports,আপনি নাকি কর্মচারীদের বেতন দেন নাহ কাহীনি সত্য নাকি গুজব কিলিয়ার করেন,1,0,0,0,1
male,social,জাহিদ ভাই রে জুতা মার,1,0,0,1,0
male,singer,মাক্স পড়ছোস বেশ ভালো কথা দূরত্ব বজায় রাখ ,1,0,0,0,0
male,social,জায়েদ অারে জুতা মার,1,0,0,1,0
male,social,হিরো আলম যদি নায়ক হত তাহলে বাংলাদেশ সিঙ্গাপুর হত এত দেশ নষ্ট করতে লাগছে চেহেরার নাই কোনো মিল আর হচ্ছে নায়ক৷ পরিছালকে জুতা মারি খানকির পুত তদের কারনে দেশ নষ্ট,1,0,0,1,0
female,actor,এরাই হলো ধর্ষণ এর কারণ,1,1,0,0,0
female,actor,তুকে আমি ইফতারের পর দেখে নেবো ,1,0,1,1,0
male,social,তোরা হির আলমের জুতার জগ্গনা  হির আলম বাংলা হির,1,0,0,0,0
male,social,জাহেদ খান এই কুত্তার বাচ্ছা টাকে পাইলে আমি কানের নিছে ২টা দিতাম আমি বলতে ছাই এই জাহেদ খান হিরো আলমের জুতা পরিশকার করার জজ্ঞ নাই ওর হিরো আলম টাকা পয়সায় বড় নয় কিন্ত তার আকাশের মতো বিষাল একটা মন আছে  সামনে কথা বলতে হিসেভ করে বলতে হবে,1,0,0,1,0
male,singer,আগামীকাল সকাল ১০ টা এসে গান শুনার আগেই হাহা রিএক্ট দিমু,1,0,0,0,0
male,politics,খামোশ,0,0,0,0,0
male,social,জাহিদ কে জুতার বাড়ি দাও,1,0,0,1,0
female,social,এদের ফাঁসি দেওয়া উচিত এরাই দেশে ধর্মীয় দাঙ্গা লাগিয়ে দেয় ,1,0,1,1,0
